Total_Pop_2009,Total_Pop_2014,Total_Pop_2019,Total_Pop_2024,GEOID
10178.0,10042.0,9749.0,9993.0,20117
31075.0,31223.0,31192.0,31743.0,21157
9452.0,9447.0,9372.0,8909.0,27089
36394.0,36636.0,35599.0,33979.0,28093
14760.0,15964.0,16505.0,15792.0,40095
4266.0,4668.0,4891.0,4344.0,46091
29297.0,30977.0,32965.0,36049.0,47117
33205.0,32716.0,31308.0,29865.0,54051
138791.0,149658.0,159065.0,162176.0,12085
10067.0,10294.0,10212.0,9830.0,18101
13300.0,12750.0,11648.0,11027.0,21159
20448.0,20515.0,19852.0,19780.0,27091
23699.0,23947.0,22849.0,21644.0,37117
4447.0,5096.0,5649.0,5218.0,48317
14660.0,13745.0,12852.0,13658.0,51690
15075.0,14309.0,13621.0,12745.0,17125
17174.0,17398.0,17112.0,16956.0,21161
28676.0,28705.0,28954.0,29207.0,26105
3890.0,4061.0,4186.0,3955.0,48319
56341.0,60728.0,63804.0,67982.0,53045
25536.0,27207.0,26820.0,25043.0,54053
15081.0,15148.0,14219.0,13865.0,17127
37008.0,36611.0,36774.0,36329.0,48321
82099.0,93843.0,105369.0,112988.0,02170
9011.0,8923.0,8788.0,8540.0,51115
142196.0,158814.0,165979.0,164522.0,15009
80190.0,82729.0,91976.0,107791.0,47119
51300.0,55821.0,58174.0,58082.0,48323
39666.0,41084.0,41044.0,39604.0,40097
31676.0,35860.0,39247.0,45273.0,40087
1747.0,1758.0,1790.0,1670.0,30055
5697.0,5615.0,5548.0,5751.0,46087
10087.0,10003.0,9531.0,9760.0,45065
65059.0,65545.0,65268.0,67564.0,21145
18199.0,18073.0,17465.0,16867.0,21147
7893.0,8245.0,8057.0,7514.0,48307
33451.0,33164.0,33016.0,30863.0,40089
22890.0,22851.0,22782.0,23701.0,29119
32907.0,32388.0,30479.0,26920.0,17109
43587.0,44982.0,45227.0,44817.0,37111
22971.0,21281.0,18661.0,17943.0,54047
21624.0,21563.0,21455.0,21718.0,13189
312946.0,307888.0,307714.0,312591.0,17111
5275.0,5711.0,5878.0,5207.0,38049
11268.0,14172.0,14174.0,11312.0,13191
2754.0,2788.0,2597.0,2497.0,38051
19591.0,20334.0,19725.0,19400.0,40091
43622.0,43024.0,41401.0,39904.0,42083
5594.0,8333.0,13334.0,14321.0,38053
70388.0,73082.0,72438.0,70431.0,35031
163686.0,172390.0,172578.0,171556.0,17113
9690.0,9510.0,9283.0,9114.0,21149
8360.0,9299.0,9584.0,9823.0,38055
228369.0,239717.0,251089.0,266067.0,48309
36879.0,36172.0,35832.0,36798.0,27085
52055.0,52409.0,53053.0,54884.0,47107
938.0,646.0,774.0,700.0,48311
25436.0,26138.0,25844.0,25970.0,47109
28984.0,29308.0,28567.0,30205.0,20113
498.0,426.0,395.0,475.0,31117
2515.0,2401.0,2297.0,2145.0,46089
4438.0,4444.0,4180.0,3903.0,20119
27230.0,29203.0,28182.0,30158.0,21163
24126.0,26108.0,27717.0,30546.0,46093
1628.0,2026.0,1888.0,2007.0,30059
861189.0,968500.0,1074475.0,1154681.0,37119
31987.0,31913.0,30728.0,30516.0,51117
41976.0,43226.0,43251.0,41242.0,26107
169946.0,174091.0,177980.0,183660.0,39103
43654.0,46965.0,50057.0,53547.0,48325
23195.0,23147.0,23105.0,23468.0,27093
22898.0,23564.0,23078.0,21896.0,39105
11747.0,11694.0,12104.0,13343.0,47121
2032.0,2084.0,2052.0,1943.0,46095
12460.0,12658.0,12306.0,12095.0,17129
2132.0,2193.0,2119.0,1955.0,48327
86030.0,87612.0,87224.0,90244.0,06045
6687.0,6337.0,6443.0,6230.0,21165
24230.0,23838.0,23074.0,23247.0,26109
4537.0,4382.0,4558.0,4252.0,55078
242235.0,261609.0,271382.0,290201.0,06047
16440.0,16204.0,15589.0,15495.0,17131
21734.0,21311.0,21592.0,23028.0,21167
3474.0,3735.0,3644.0,3482.0,29129
363778.0,369526.0,367922.0,385864.0,34021
7955.0,8532.0,8462.0,8337.0,38057
40761.0,40789.0,40884.0,42484.0,39107
117098.0,115739.0,111518.0,109257.0,42085
61451.0,62161.0,59919.0,58563.0,54055
22858.0,21434.0,21106.0,20929.0,13199
7672.0,7790.0,7798.0,7724.0,31121
148156.0,146880.0,149917.0,155967.0,33013
137879.0,147509.0,151218.0,158601.0,08077
10115.0,10025.0,10036.0,10425.0,21169
36508.0,36394.0,35815.0,35712.0,18103
30511.0,32765.0,33417.0,34938.0,20121
100982.0,103145.0,105371.0,110296.0,39109
2457044.0,2600861.0,2699428.0,2738356.0,12086
164004.0,165534.0,163053.0,,09007
1480260.0,1539832.0,1600842.0,1638365.0,25017
781957.0,824046.0,825920.0,871290.0,34023
10626.0,10817.0,10675.0,10847.0,51119
82738.0,83620.0,83355.0,83757.0,26111
126287.0,146387.0,168167.0,174801.0,48329
45961.0,46705.0,46276.0,46041.0,42087
24780.0,24388.0,24770.0,25567.0,48331
12007.0,12582.0,12854.0,13315.0,49027
26071.0,25891.0,25865.0,27125.0,27095
42971.0,43537.0,43572.0,42360.0,05091
6166.0,6017.0,5787.0,5850.0,13201
24731.0,24905.0,25201.0,25269.0,29131
15052.0,14946.0,15034.0,14568.0,19129
5003.0,4881.0,4889.0,4511.0,48333
953864.0,953401.0,951226.0,926331.0,55079
2454.0,2340.0,2211.0,2300.0,46097
1077.0,704.0,824.0,729.0,08079
3898.0,4230.0,4251.0,4959.0,30061
4724.0,4627.0,4460.0,4542.0,32021
26960.0,27912.0,27167.0,26854.0,54057
26562.0,26229.0,24290.0,22542.0,54059
18800.0,20191.0,20705.0,22208.0,16067
175749.0,176014.0,188674.0,203289.0,46099
14967.0,14986.0,15028.0,15207.0,26113
46778.0,45385.0,42126.0,39126.0,05093
13498.0,14276.0,13574.0,11902.0,29133
105637.0,111011.0,117309.0,120672.0,30063
23808.0,23175.0,22244.0,21058.0,13205
10790.0,10744.0,10608.0,10575.0,19131
6329.0,6324.0,6145.0,5779.0,20123
15690.0,15380.0,15004.0,14992.0,37121
9275.0,9236.0,8523.0,9018.0,48335
405331.0,414045.0,414114.0,412590.0,01097
9162.0,9335.0,8907.0,8600.0,06049
13555.0,13286.0,13127.0,13207.0,08081
192988.0,202482.0,207695.0,220517.0,04015
15081.0,15719.0,16046.0,15262.0,29135
641984.0,629702.0,621659.0,645353.0,34025
12925.0,14193.0,14310.0,13148.0,06051
9118.0,9149.0,8730.0,8557.0,19133
87864.0,100332.0,105474.0,107163.0,54061
22790.0,22509.0,21270.0,19388.0,01099
8606.0,7855.0,7050.0,6589.0,05095
74024.0,75208.0,75798.0,81860.0,12087
24728.0,26788.0,27171.0,29664.0,13207
32358.0,33373.0,34168.0,35036.0,17133
127855.0,141101.0,146461.0,140965.0,18105
7612.0,8019.0,7807.0,7513.0,19135
11650.0,10837.0,10627.0,11269.0,21171
152899.0,150851.0,149727.0,155505.0,26115
37089.0,36383.0,35673.0,33747.0,28095
9141.0,8725.0,8629.0,8734.0,29137
731621.0,748076.0,743341.0,753753.0,36055
14276.0,14590.0,13942.0,13227.0,39111
163925.0,168342.0,168032.0,167515.0,42089
44602.0,45002.0,46064.0,47695.0,47123
13606.0,13524.0,13401.0,12386.0,54063
43016.0,45116.0,45771.0,46208.0,55081
19557.0,19568.0,19489.0,21046.0,48337
62913.0,63046.0,63413.0,67816.0,26117
404922.0,424927.0,433410.0,437613.0,06053
25000.0,25569.0,26031.0,26412.0,08083
224369.0,228850.0,226941.0,226718.0,01101
9064.0,9296.0,8950.0,8553.0,05097
8939.0,9000.0,9058.0,8640.0,13209
29782.0,29740.0,28828.0,27942.0,17135
37828.0,38183.0,38287.0,38312.0,18107
10968.0,10549.0,10053.0,10214.0,19137
34282.0,34602.0,32521.0,30940.0,20125
25093.0,26983.0,27884.0,28395.0,21173
946172.0,1005087.0,1043530.0,1065949.0,24031
11412.0,10634.0,10068.0,9602.0,28097
11884.0,12054.0,11487.0,11426.0,29139
48632.0,49951.0,49302.0,49528.0,36057
27456.0,27626.0,27252.0,26007.0,37123
538299.0,534801.0,531670.0,536096.0,39113
776306.0,809372.0,823823.0,867573.0,42091
153491.0,182015.0,200180.0,234153.0,47125
411726.0,487028.0,571949.0,684432.0,48339
89109.0,95808.0,98140.0,99101.0,51121
10237.0,9506.0,9265.0,9516.0,26119
17776.0,18475.0,18259.0,18103.0,42093
39303.0,40885.0,41686.0,43807.0,08085
6460.0,6445.0,6507.0,6397.0,46101
84280.0,90579.0,97294.0,104876.0,37125
6044.0,6348.0,6378.0,6674.0,47127
20106.0,22172.0,21399.0,21373.0,48341
5020.0,4722.0,4536.0,4149.0,35033
28761.0,27319.0,25610.0,24551.0,22067
115197.0,119744.0,119213.0,124471.0,01103
27630.0,28342.0,28517.0,29520.0,08087
18120.0,17866.0,18507.0,21078.0,13211
35300.0,35272.0,34247.0,33021.0,17137
70179.0,69343.0,69922.0,72659.0,18109
14204.0,13522.0,13288.0,14053.0,21175
20608.0,20314.0,20271.0,21717.0,29141
14495.0,14977.0,14640.0,13651.0,39115
19294.0,21866.0,21545.0,21361.0,47129
8381.0,9955.0,11664.0,12802.0,49029
16303.0,17450.0,17709.0,17426.0,54065
4980.0,4918.0,4781.0,4534.0,31123
5966.0,5808.0,5566.0,5340.0,20127
485828.0,497103.0,493379.0,514528.0,34027
12852.0,12805.0,12373.0,12076.0,48343
32717.0,33054.0,33064.0,34249.0,27097
34435.0,34991.0,35043.0,35404.0,39117
11394.0,11217.0,11303.0,12300.0,41049
3097.0,3159.0,2754.0,2611.0,20129
25850.0,28428.0,30868.0,33777.0,38059
1175.0,1172.0,1252.0,1183.0,48345
14344.0,14896.0,14641.0,14424.0,17139
6540.0,8743.0,10321.0,9507.0,38061
38119.0,39312.0,39807.0,40343.0,27099
31378.0,31391.0,30951.0,30591.0,21177
698599.0,757371.0,804606.0,801477.0,41051
40535.0,39416.0,39724.0,40562.0,13213
8529.0,8586.0,8296.0,8097.0,27101
12729.0,13656.0,13946.0,13753.0,40099
42448.0,42857.0,42889.0,42559.0,19139
188737.0,198247.0,195739.0,203711.0,13215
174156.0,171328.0,173297.0,175961.0,26121
85099.0,85947.0,86131.0,86411.0,39119
70698.0,70519.0,68736.0,66444.0,40101
4413.0,4760.0,4766.0,5152.0,30065
62608.0,65322.0,65339.0,65162.0,48347
3552.0,3667.0,3544.0,3324.0,31125
11013.0,10414.0,11168.0,14483.0,25019
132173.0,139253.0,139623.0,134869.0,06055
92814.0,95174.0,94030.0,96216.0,37127
67977.0,74918.0,83098.0,97859.0,12089
1354141.0,1350601.0,1356509.0,1389591.0,36059
38976.0,39359.0,38769.0,36693.0,22069
71817.0,78667.0,80333.0,79977.0,56025
,,,454969.0,09140
110458.0,107489.0,109270.0,108415.0,04017
48847.0,48073.0,48995.0,54711.0,48349
42342.0,44254.0,45650.0,47606.0,21179
3234.0,3078.0,2894.0,3016.0,38063
15204.0,14892.0,14831.0,14732.0,51125
10118.0,10136.0,10121.0,10160.0,20131
6980.0,7214.0,6973.0,7046.0,31127
16153.0,16453.0,16108.0,15656.0,20133
29949.0,29596.0,29332.0,28932.0,28099
2949.0,3104.0,2876.0,2653.0,20135
9324.0,8877.0,8351.0,8159.0,05099
97063.0,98606.0,99244.0,102481.0,06057
527774.0,545846.0,556165.0,577961.0,10003
189463.0,209586.0,227938.0,235229.0,37129
843532.0,863148.0,857513.0,,09009
17137.0,19187.0,21686.0,25105.0,51127
266183.0,274071.0,267390.0,,09011
17723.0,18568.0,17560.0,15731.0,29143
1620962.0,1618398.0,1631993.0,1629477.0,36061
49114.0,48126.0,48366.0,50792.0,26123
37992.0,37593.0,38194.0,38435.0,45071
81693.0,82772.0,82801.0,84657.0,44005
192635.0,181362.0,179673.0,184216.0,51700
8311.0,8131.0,7812.0,7112.0,05101
94076.0,101503.0,108079.0,118152.0,13217
13974.0,14140.0,13992.0,13922.0,18111
22403.0,21671.0,21360.0,21093.0,28101
55694.0,58683.0,58180.0,60118.0,29145
13827.0,14323.0,13914.0,12093.0,48351
38691.0,39655.0,40217.0,42697.0,16069
214613.0,214973.0,210820.0,210721.0,36063
6921.0,7064.0,7153.0,7708.0,21181
26084.0,26090.0,25078.0,24277.0,54067
31694.0,32923.0,33954.0,34411.0,27103
2306.0,2492.0,2422.0,2368.0,56027
47729.0,47497.0,47506.0,47495.0,18113
14242.0,14561.0,14416.0,14282.0,39121
11011.0,11498.0,11335.0,10897.0,40103
20278.0,21589.0,21734.0,22041.0,27105
22058.0,23296.0,22359.0,20774.0,29147
14719.0,15082.0,14904.0,14454.0,48353
9339.0,9792.0,9988.0,9866.0,02180
657506.0,682860.0,700437.0,730082.0,25021
236071.0,244745.0,244601.0,233596.0,51710
6629.0,6725.0,6520.0,6367.0,27107
6716.0,9618.0,9792.0,10810.0,02185
20611.0,21310.0,19946.0,16931.0,37131
293610.0,299225.0,302809.0,318580.0,42095
13422.0,12254.0,11885.0,12059.0,51131
,,,96312.0,09150
91286.0,94294.0,91761.0,90560.0,42097
12890.0,12320.0,12190.0,12188.0,51133
7430.0,7672.0,7715.0,7441.0,02188
,,,113216.0,09160
5456.0,5628.0,5446.0,5359.0,20137
3688.0,4015.0,3970.0,3577.0,51720
15790.0,15756.0,15433.0,15597.0,51135
10646.0,10555.0,10322.0,9435.0,40105
11814.0,11240.0,10700.0,10025.0,28103
4506.0,4431.0,4244.0,4087.0,31129
319703.0,348130.0,361540.0,352955.0,48355
42934.0,42938.0,44380.0,54344.0,32023
14062.0,14173.0,13835.0,14126.0,19141
1203288.0,1220798.0,1253185.0,1279825.0,26125
31610.0,31378.0,30365.0,30453.0,47131
565428.0,581413.0,596415.0,654362.0,34029
27808.0,26325.0,26416.0,26915.0,26127
9454.0,10546.0,10131.0,9786.0,48357
31422.0,33769.0,38132.0,43551.0,13219
70507.0,74656.0,77528.0,80469.0,45073
37278.0,37483.0,37646.0,39589.0,55083
21359.0,21373.0,20898.0,20885.0,26129
,,14335.0,13491.0,46102
54841.0,52782.0,51025.0,51495.0,17141
13927.0,14695.0,14931.0,15509.0,13221
5871.0,6073.0,5874.0,5999.0,18115
23498.0,23956.0,24071.0,23735.0,21183
44365.0,43956.0,42143.0,41582.0,54069
180955.0,188984.0,203794.0,216599.0,12091
39706.0,41241.0,41842.0,43425.0,53047
39936.0,39398.0,41144.0,40816.0,12093
11134.0,12260.0,12067.0,11278.0,40107
700244.0,743145.0,787216.0,806199.0,40109
39230.0,39606.0,38749.0,36899.0,40111
43630.0,48639.0,49512.0,51771.0,28105
56194.0,61711.0,65967.0,69257.0,21185
2089.0,2068.0,2094.0,2249.0,48359
1624.0,1832.0,1842.0,1839.0,38065
139585.0,147431.0,154809.0,164498.0,27109
4148.0,4241.0,4385.0,4768.0,16071
231029.0,233944.0,229959.0,229124.0,36065
36257.0,35754.0,35381.0,38167.0,55085
453846.0,467846.0,462872.0,471129.0,36067
165181.0,182921.0,195069.0,207906.0,37133
104205.0,108975.0,109511.0,112625.0,36069
6907.0,6448.0,5877.0,5850.0,26131
2976831.0,3086331.0,3168044.0,3165820.0,06059
1062344.0,1200241.0,1349746.0,1471937.0,12095
19536.0,19756.0,19545.0,19767.0,18117
376548.0,374518.0,380085.0,406616.0,36071
124503.0,137275.0,144836.0,149678.0,37135
82521.0,82737.0,84069.0,85307.0,48361
28977.0,28927.0,28908.0,29761.0,50017
32140.0,34239.0,36010.0,37822.0,51137
90387.0,91262.0,87687.0,83253.0,45075
10321.0,10975.0,10647.0,8673.0,29149
42380.0,42492.0,40904.0,39608.0,36073
27265.0,27160.0,26901.0,27606.0,50019
328669.0,368471.0,390845.0,371853.0,22071
16386.0,16165.0,15881.0,15744.0,20139
13421.0,13812.0,13615.0,13402.0,29151
45082.0,47937.0,47226.0,45997.0,40113
3885.0,3811.0,3530.0,3452.0,20141
254739.0,289449.0,351955.0,427415.0,12097
6486.0,6279.0,6052.0,6100.0,19143
23069.0,23327.0,23290.0,23227.0,26133
8921.0,8525.0,8248.0,8425.0,26135
121588.0,121659.0,118339.0,117953.0,36075
18833.0,18712.0,18282.0,18321.0,08089
63206.0,65415.0,66137.0,68816.0,35035
15389.0,15750.0,15949.0,16241.0,31131
23932.0,24126.0,24490.0,25584.0,26137
62086.0,61778.0,59972.0,60108.0,36077
5985.0,6075.0,5822.0,5819.0,20143
258564.0,269795.0,286558.0,301203.0,26139
41132.0,41304.0,40632.0,39994.0,39123
32148.0,32086.0,31454.0,30341.0,40115
56912.0,57417.0,58195.0,60475.0,27111
26016.0,25421.0,23830.0,22085.0,05103
150025.0,155285.0,155494.0,158480.0,22073
4519.0,4532.0,4796.0,5087.0,08091
173607.0,179139.0,185700.0,192826.0,55087
20816.0,22109.0,22068.0,23065.0,47133
22371.0,21321.0,20835.0,21604.0,18119
11295.0,10740.0,10796.0,11330.0,21187
4648.0,4686.0,4442.0,3971.0,21189
10995.0,11412.0,11552.0,12503.0,16073
56414.0,57517.0,57550.0,59255.0,23017
9360.0,9612.0,9207.0,8873.0,29153
85554.0,86930.0,88597.0,92966.0,55089
21341.0,20665.0,21688.0,23994.0,53049
15749.0,15737.0,15268.0,15131.0,19145
24026.0,23905.0,23788.0,23727.0,51139
1268601.0,1359074.0,1465027.0,1533806.0,12099
9405.0,9263.0,9003.0,8863.0,19147
27451.0,28028.0,28540.0,29295.0,48363
12470.0,13062.0,12701.0,12390.0,37137
35148.0,34507.0,34190.0,32808.0,28107
23107.0,23880.0,23327.0,22726.0,48365
16788.0,16174.0,17867.0,17907.0,08093
15935.0,15642.0,16352.0,17710.0,30067
27193.0,28735.0,29148.0,30449.0,56029
17094.0,17200.0,16946.0,16406.0,18121
108324.0,119784.0,133811.0,165168.0,48367
9398.0,10124.0,9718.0,9731.0,48369
453933.0,472745.0,524602.0,611444.0,12101
40334.0,40233.0,39514.0,40834.0,37139
488793.0,505403.0,503637.0,521012.0,34031
18755.0,18365.0,17748.0,17512.0,51141
125780.0,145565.0,159825.0,178909.0,13223
19186.0,19293.0,18809.0,18791.0,39125
6394.0,6959.0,6629.0,6144.0,20145
2682.0,2754.0,2649.0,2530.0,31133
16440.0,16566.0,16412.0,15795.0,40117
22534.0,22658.0,23260.0,26771.0,16075
78534.0,78723.0,81815.0,82972.0,40119
26019.0,27337.0,27145.0,28560.0,13225
56113.0,55293.0,55219.0,57458.0,28109
15901.0,15677.0,15815.0,14896.0,48371
7607.0,7266.0,6947.0,6727.0,38067
18586.0,18010.0,16663.0,14958.0,29155
12736.0,12965.0,13377.0,14050.0,53051
49408.0,54218.0,60399.0,65550.0,37141
14951.0,14642.0,14572.0,14723.0,21191
7577.0,7525.0,7001.0,6043.0,54071
13750.0,14041.0,14183.0,13791.0,27113
96903.0,104574.0,110685.0,113512.0,46103
148501.0,153627.0,151774.0,154710.0,23019
183474.0,187197.0,182770.0,179645.0,17143
7361.0,7390.0,7265.0,7431.0,55091
2771.0,2938.0,2901.0,2821.0,31135
2877.0,3024.0,2897.0,3001.0,46105
12367.0,13507.0,13430.0,13244.0,37143
10689.0,10203.0,9293.0,8031.0,01105
10294.0,10350.0,10355.0,10101.0,05105
22542.0,22034.0,21251.0,20639.0,17145
18872.0,19452.0,19102.0,19270.0,18123
29135.0,28261.0,26624.0,27499.0,21193
12087.0,12173.0,12006.0,11449.0,28111
18638.0,19042.0,19191.0,18976.0,29157
35080.0,36000.0,36022.0,35535.0,39127
45048.0,45788.0,46053.0,46239.0,42099
7694.0,7851.0,7962.0,8697.0,47135
6329.0,6741.0,6615.0,6487.0,32027
37301.0,39303.0,39345.0,39542.0,37145
,3212.0,3257.0,3409.0,02195
3862.0,,,,02195
32845.0,32439.0,31362.0,33537.0,51730
512.0,489.0,453.0,447.0,30069
40789.0,42213.0,42355.0,43397.0,29159
42249.0,45091.0,44630.0,45194.0,29161
9188.0,9189.0,9100.0,9009.0,31137
1531112.0,1546920.0,1579075.0,1579706.0,42101
22002.0,20847.0,18606.0,15450.0,05107
4479.0,4385.0,4290.0,4496.0,08095
5329.0,5560.0,5340.0,4813.0,20147
3959.0,4194.0,4077.0,4221.0,30071
16499.0,16552.0,16401.0,16695.0,17147
53864.0,56279.0,57762.0,60131.0,39129
19528.0,19629.0,20243.0,18721.0,01107
30021.0,29550.0,31387.0,34951.0,13227
116092.0,119577.0,124029.0,134629.0,45077
4803.0,5101.0,5079.0,5079.0,47137
17830.0,18860.0,19250.0,20202.0,13229
7293.0,7201.0,7144.0,7325.0,31139
4101.0,4402.0,4126.0,3928.0,38069
774339.0,812689.0,877013.0,930319.0,53053
39708.0,40859.0,41977.0,42584.0,55093
30136.0,33216.0,33333.0,32987.0,01109
10763.0,11187.0,10756.0,10115.0,05109
17012.0,17821.0,18327.0,19903.0,13231
16484.0,16244.0,15672.0,14469.0,17149
12496.0,12733.0,12378.0,12154.0,18125
65524.0,64380.0,59497.0,56727.0,21195
39606.0,40209.0,39532.0,39602.0,28113
18514.0,18573.0,18455.0,17711.0,29163
27855.0,28504.0,28000.0,27044.0,39131
58335.0,56883.0,55453.0,60621.0,42103
990213.0,993144.0,1027207.0,1060490.0,04019
296113.0,390160.0,432793.0,469006.0,04021
28175.0,29347.0,29223.0,29640.0,27115
915003.0,925030.0,964666.0,963481.0,12103
9303.0,9407.0,9191.0,9284.0,27117
17079.0,17271.0,16836.0,17263.0,23021
15314.0,17303.0,17926.0,16985.0,08097
151931.0,172438.0,178433.0,177193.0,37147
44514.0,45220.0,44146.0,43561.0,40121
61156.0,62955.0,61256.0,59856.0,51143
1516.0,1921.0,1866.0,1694.0,49031
332059.0,361518.0,385512.0,419156.0,06061
22655.0,23545.0,23338.0,22803.0,22075
87461.0,92149.0,100682.0,110371.0,29165
31771.0,32485.0,33174.0,34716.0,31141
8344.0,8730.0,8582.0,8612.0,56031
7459.0,7600.0,7482.0,7521.0,54073
20550.0,19286.0,18660.0,19423.0,06063
24356.0,24899.0,25068.0,25747.0,19149
492313.0,500772.0,515303.0,535075.0,25023
7574.0,7191.0,6797.0,7046.0,19151
8599.0,8710.0,8450.0,7784.0,54075
24865.0,24359.0,23896.0,22543.0,05111
22326.0,22631.0,22016.0,20217.0,22077
20140.0,20454.0,20094.0,19361.0,05113
566657.0,617323.0,686218.0,790694.0,12105
41414.0,41250.0,41908.0,43785.0,13233
415949.0,445136.0,479612.0,503175.0,19153
30693.0,31630.0,31521.0,30705.0,27119
29983.0,31122.0,31748.0,32444.0,29167
5164.0,5307.0,5225.0,5225.0,31143
19107.0,20352.0,20557.0,19891.0,37149
74550.0,76464.0,83037.0,89662.0,41053
15735.0,16715.0,16814.0,17898.0,47139
46326.0,45757.0,48913.0,52800.0,48373
44147.0,43698.0,43438.0,45555.0,55095
5909.0,6211.0,5994.0,6035.0,30073
28775.0,30374.0,31618.0,31550.0,28115
36388.0,37873.0,38355.0,38235.0,40123
58963.0,62687.0,63761.0,64131.0,05115
4071.0,4362.0,4203.0,3739.0,17151
10979.0,10946.0,11048.0,11418.0,27121
11775.0,12103.0,12090.0,12639.0,51735
156001.0,161553.0,162511.0,161956.0,39133
68434.0,70337.0,70632.0,70832.0,55097
160073.0,165819.0,168636.0,174818.0,18127
100674.0,96007.0,95097.0,97190.0,51740
26244.0,25641.0,25560.0,25116.0,18129
19391.0,22338.0,23847.0,26204.0,20149
68955.0,70700.0,72154.0,73463.0,40125
89627.0,93153.0,93393.0,93424.0,19155
17142.0,17451.0,16806.0,16188.0,42105
2149.0,2312.0,2315.0,2388.0,46107
120797.0,122053.0,119674.0,115975.0,48375
1668.0,1710.0,1607.0,1815.0,30075
13589.0,12552.0,12304.0,13038.0,21197
7057.0,7010.0,6854.0,7053.0,30077
7689.0,7742.0,7671.0,8133.0,16077
18564.0,18765.0,18388.0,18545.0,19157
27334.0,28193.0,28815.0,31555.0,51145
8776.0,8475.0,8189.0,8064.0,05117
1004.0,1282.0,1252.0,1250.0,30079
9379.0,9758.0,9452.0,9127.0,20151
41689.0,41887.0,41093.0,40765.0,39135
25594.0,25338.0,25255.0,25184.0,28117
7536.0,7479.0,6975.0,5930.0,48377
13742.0,13128.0,12714.0,13209.0,26141
30178.0,33720.0,33683.0,34160.0,54077
14564.0,13888.0,13416.0,14092.0,55099
21581.0,23140.0,22905.0,21996.0,51147
36364.0,36792.0,38114.0,43146.0,51149
834986.0,884764.0,908670.0,959754.0,24033
360910.0,428772.0,461423.0,488880.0,51153
5572.0,6356.0,6407.0,5715.0,02198
629400.0,629280.0,635737.0,664854.0,44007
13206.0,12359.0,12022.0,11910.0,08099
153814.0,160757.0,165982.0,169356.0,08101
375518.0,388752.0,392967.0,399818.0,05119
9778.0,11693.0,11216.0,9939.0,13235
6430.0,5967.0,5510.0,5015.0,17153
13739.0,13130.0,12559.0,12441.0,18131
59937.0,63505.0,64350.0,65897.0,21199
44684.0,53343.0,52425.0,53894.0,29169
34910.0,34630.0,34182.0,33687.0,51155
11618.0,11315.0,11128.0,10790.0,40127
73250.0,73191.0,73252.0,75164.0,12107
20145.0,21226.0,21691.0,22855.0,13237
5977.0,5895.0,5721.0,5601.0,17155
36993.0,37728.0,37384.0,37280.0,18133
4906.0,4911.0,4781.0,4642.0,29171
99111.0,99697.0,98787.0,98107.0,36079
34529.0,34256.0,33911.0,34314.0,39137
69938.0,73237.0,77447.0,82558.0,47141
54881.0,56356.0,56610.0,57177.0,54079
9007.0,8822.0,8326.0,8564.0,35037
46653.0,48439.0,49632.0,51825.0,24035
2278860.0,2280602.0,2287388.0,2323052.0,36081
2647.0,2407.0,2289.0,2264.0,13239
8821.0,7902.0,7187.0,5774.0,28119
16464.0,16267.0,16645.0,17312.0,13241
199147.0,195039.0,195602.0,197532.0,55101
16062.0,16993.0,17691.0,16726.0,51750
11104.0,10988.0,11766.0,12775.0,48379
78686.0,78827.0,75252.0,73195.0,54081
9691.0,10224.0,10234.0,10428.0,29173
500436.0,521265.0,544442.0,542945.0,27123
11254.0,11522.0,11583.0,11556.0,38071
112802.0,124862.0,134026.0,146070.0,48381
22504.0,22724.0,22647.0,22510.0,01111
18058.0,17794.0,17695.0,18838.0,05121
7259.0,7411.0,6973.0,6196.0,13243
32851.0,33091.0,32295.0,30058.0,17157
25914.0,25801.0,24926.0,24387.0,18135
25528.0,25207.0,24878.0,24365.0,29175
139443.0,142276.0,143118.0,146348.0,37151
28377.0,29446.0,28930.0,27576.0,54083
137817.0,145483.0,152677.0,158854.0,28121
5670.0,5452.0,5314.0,5643.0,38073
132128.0,132199.0,130970.0,127527.0,22079
7171.0,7446.0,7378.0,7427.0,51157
40060.0,40640.0,42512.0,46727.0,30081
2517.0,2553.0,2502.0,2516.0,20153
23507.0,23166.0,22875.0,23145.0,29177
2982.0,3520.0,3766.0,3232.0,48383
2966.0,3365.0,3408.0,2802.0,48385
4157.0,4071.0,4015.0,3915.0,27125
13076.0,12642.0,12171.0,11611.0,48387
9117.0,8937.0,8565.0,7443.0,22081
10755.0,10993.0,10768.0,10557.0,31145
15625.0,15834.0,15261.0,15350.0,27127
11100.0,13978.0,15492.0,12664.0,48389
7364.0,7295.0,7145.0,6707.0,48391
63214.0,64223.0,62765.0,61553.0,20155
155043.0,159600.0,159185.0,160332.0,36083
16101.0,15326.0,14652.0,14558.0,27129
2291.0,2546.0,2442.0,2304.0,38075
4922.0,4868.0,4658.0,4646.0,20157
6367.0,6644.0,6290.0,6010.0,29179
30633.0,32272.0,32719.0,33992.0,47143
10152.0,10050.0,9658.0,9350.0,20159
61865.0,64829.0,66185.0,67917.0,27131
2067.0,2285.0,2389.0,2631.0,49033
8358.0,8237.0,7961.0,7751.0,31147
15621.0,16144.0,15766.0,15598.0,17159
9128.0,10686.0,11199.0,11235.0,30083
16563.0,16307.0,16254.0,16584.0,38077
125791.0,122813.0,121100.0,125099.0,39139
